area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,campos_semanticos,campos_lexicais,processos_fenomenos,contextos_historicos,habilidades_compostas,all_entities
Humanas,H26,Ciclo Hidrológico: A maior cobertura vegetal intensificando o processo de recarga dos aquíferos (infiltração).,592.5,CH,550-650,"Ciclo Hidrológico, infiltração, cobertura vegetal",,,"infiltração, recarga dos aquíferos",,,"Ciclo Hidrológico, infiltração, cobertura vegetal, infiltração, recarga dos aquíferos"
Humanas,H26,Riscos Naturais/Ocupação Humana: A fixação do homem em zonas de risco vulcânico justificada pela ocorrência de solo fértil.,599.4,CH,550-650,,"Ocupação Humana, Riscos Naturais",Ocupação Humana,ocorrência de solo fértil,,,"Ocupação Humana, Riscos Naturais, Ocupação Humana, ocorrência de solo fértil"
Humanas,H26,"Geografia Física/Clima: O fenômeno da ""noite polar"" no Alasca condicionado pela alta latitude da cidade.",602.6,CH,550-650,noite polar,Geografia Física,Geografia Física,noite polar,,,"noite polar, Geografia Física, Geografia Física, noite polar"
Humanas,H26,"História Medieval/Vida Urbana: O impacto dos incêndios nas cidades medievais, proporcionando a reconfiguração dos espaços ocupados e das dinâmicas comunitárias.",617.2,CH,550-650,,Vida Urbana,Vida Urbana,"reconfiguração dos espaços ocupados, dinâmicas comunitárias",História Medieval,,"Vida Urbana, Vida Urbana, reconfiguração dos espaços ocupados, dinâmicas comunitárias, História Medieval"
Humanas,H26,Geologia/Terremotos: O fenômeno dos terremotos ocorrendo em áreas de alívio da tensão geológica (limites de placas).,622.7,CH,550-650,"limites de placas, tensão geológica",,,fenômeno dos terremotos,,,"limites de placas, tensão geológica, fenômeno dos terremotos"
Humanas,H26,"Cultura Sertaneja/Clima: O experimento de Santa Luzia como exemplo do sertanejo íntimo à Caatinga, interpretando condições ambientais.",634.9,CH,550-650,,Cultura Sertaneja/Clima,,,Santa Luzia,interpretando condições ambientais,"Cultura Sertaneja/Clima, Santa Luzia, interpretando condições ambientais"
Humanas,H26,Urbanização e Hidrologia: A ampliação do escoamento superficial como consequência da urbanização.,645.1,CH,550-650,"urbanização, Hidrologia, escoamento superficial","Urbanização, Hidrologia","Hidrologia, Urbanização","Urbanização, ampliação do escoamento superficial",,,"urbanização, Hidrologia, escoamento superficial, Urbanização, Hidrologia, Hidrologia, Urbanização, Urbanização, ampliação do escoamento superficial"
Humanas,H26,Imperialismo/Geografia: A exaltação da ciência geográfica no século XIX decorrente do seu uso para a catalogação de dados úteis aos propósitos colonialistas.,651.1,CH,650-750,ciência geográfica,Imperialismo,"ciência geográfica, Imperialismo",catalogação de dados,século XIX,,"ciência geográfica, Imperialismo, ciência geográfica, Imperialismo, catalogação de dados, século XIX"
Humanas,H26,"Mobilidade Urbana: A proposta de ""casas móveis"" afetaria a dinâmica urbana ao reduzir a intensidade do movimento pendular.",669.5,CH,650-750,,Mobilidade Urbana,Mobilidade Urbana,"dinâmica urbana, movimento pendular",,,"Mobilidade Urbana, Mobilidade Urbana, dinâmica urbana, movimento pendular"
Humanas,H26,Geomorfologia/Movimentos de Massa: A ocorrência de movimentos de massa é minimizada em locais com drenagem eficiente.,675.4,CH,650-750,"Movimentos de Massa, Geomorfologia, drenagem eficiente","Movimentos de Massa, Geomorfologia","Geomorfologia, Movimentos de Massa",drenagem eficiente,movimentos de massa,,"Movimentos de Massa, Geomorfologia, drenagem eficiente, Movimentos de Massa, Geomorfologia, Geomorfologia, Movimentos de Massa, drenagem eficiente, movimentos de massa"
Humanas,H26,Climatologia/Brasil: O fator determinante para os índices de umidade relativa do ar no Nordeste e Sul sendo as massas de ar.,683.5,CH,650-750,massas de ar,Climatologia,Climatologia,,,,"massas de ar, Climatologia, Climatologia"
Humanas,H27,Poluição Hídrica (Rio Tietê): A condição do rio tem como origem a recepção de densa carga de dejetos (esgoto).,510.9,CH,450-550,,,,,,,
Humanas,H27,Questão Indígena e Ambiental: O discurso da líder indígena Txai Suruí sobre um problema global relacionado à exploração predatória.,531.8,CH,450-550,,,,exploração predatória,,,exploração predatória
Humanas,H27,"Relação Sociedade-Natureza: A mudança na relação com a natureza, da visão de domínio (Bacon) à percepção de desequilíbrio (Guimarães), caracterizada pela objetificação do espaço físico.",534.5,CH,450-550,,Relação Sociedade-Natureza,,"objetificação do espaço físico, mudança na relação com a natureza",,,"Relação Sociedade-Natureza, objetificação do espaço físico, mudança na relação com a natureza"
Humanas,H27,"Saberes Tradicionais: O conhecimento do sertanejo para prever o tempo, constituído pela experiência perceptiva.",536.9,CH,450-550,experiência perceptiva,Saberes Tradicionais,Saberes Tradicionais,,,"prever o tempo, experiência perceptiva","experiência perceptiva, Saberes Tradicionais, Saberes Tradicionais, prever o tempo, experiência perceptiva"
Humanas,H27,Brasil Colônia/Medicina: A importância da medicina justificada no âmbito dos objetivos econômicos das elites (manter a mão de obra escrava).,541.1,CH,450-550,,,,manter a mão de obra escrava,,,manter a mão de obra escrava
Humanas,H27,Clima/Sociedade: Uma sociedade se torna mais vulnerável à variação climática quando concentra suas atividades no setor primário.,558.9,CH,550-650,variação climática,,setor primário,,,,"variação climática, setor primário"
Humanas,H27,Agronegócio/Agrotóxicos: A charge como crítica ao uso de agrotóxicos nas plantações.,560.9,CH,550-650,,,,,,,
Humanas,H27,"Crítica Ambiental (Brasil, séc. XVIII-XIX): Os críticos viam o meio natural como ferramenta essencial para o avanço da nação, e sua destruição como sinal de atraso.",561.6,CH,550-650,avanço da nação,Crítica Ambiental,,"destruição, avanço da nação",séc. XVIII-XIX,,"avanço da nação, Crítica Ambiental, destruição, avanço da nação, séc. XVIII-XIX"
Humanas,H27,Cartografia/Coordenadas Geográficas: A confusão da personagem Alice relacionada aos referenciais de posição relativa (latitude e longitude).,576.8,CH,550-650,,"Cartografia, Coordenadas Geográficas","Cartografia, Coordenadas Geográficas",,,,"Cartografia, Coordenadas Geográficas, Cartografia, Coordenadas Geográficas"
Humanas,H27,Meio Ambiente/Pesca: O problema da sobrepesca do bacalhau relacionando-se à insustentabilidade do modelo de produção e consumo.,580.1,CH,550-650,,Meio Ambiente/Pesca,Meio Ambiente/Pesca,,,,"Meio Ambiente/Pesca, Meio Ambiente/Pesca"
Humanas,H27,"Desertificação (África): O projeto da ""Grande Muralha Verde"" como forma de evitar a expansão da desertificação no Sahel.",582.8,CH,550-650,"desertificação, Grande Muralha Verde",,,Desertificação,,,"desertificação, Grande Muralha Verde, Desertificação"
Humanas,H27,Urbanização Brasileira: A expansão das áreas periféricas como consequência do crescimento da população urbana e do aumento da especulação imobiliária.,602.8,CH,550-650,,,,"aumento da especulação imobiliária, crescimento da população urbana, expansão das áreas periféricas",,,"aumento da especulação imobiliária, crescimento da população urbana, expansão das áreas periféricas"
Humanas,H27,Antropoceno: A nova época geológica concebida a partir da influência humana nos processos exógenos (que atuam na superfície).,610.8,CH,550-650,"processos exógenos, influência humana",,,processos exógenos,nova época geológica,,"processos exógenos, influência humana, processos exógenos, nova época geológica"
Humanas,H27,História da Medicina no Brasil Colonial: A prática medicinal descrita caracterizada pela conjugação de saberes empíricos (europeu e indígena).,612.5,CH,550-650,,História da Medicina,História da Medicina,,Brasil Colonial,,"História da Medicina, História da Medicina, Brasil Colonial"
Humanas,H27,Agricultura Urbana: A vantagem da agricultura urbana na ocupação de lugares ociosos.,619.4,CH,550-650,,Agricultura Urbana,Agricultura Urbana,ocupação de lugares ociosos,,,"Agricultura Urbana, Agricultura Urbana, ocupação de lugares ociosos"
Humanas,H27,Meio Ambiente/Degradação: O processo de perda de produtividade de biomas descrito no texto refere-se à desertificação de ecossistemas.,631.0,CH,550-650,,Meio Ambiente,Meio Ambiente,"desertificação de ecossistemas, perda de produtividade de biomas",,,"Meio Ambiente, Meio Ambiente, desertificação de ecossistemas, perda de produtividade de biomas"
Humanas,H27,Ocupação da Amazônia: A pesquisa que mostra a dominância de espécies domesticadas rompendo com a ideia de ausência de ação antrópica na floresta.,639.5,CH,550-650,"dominância de espécies domesticadas, ação antrópica",,,,Ocupação da Amazônia,,"dominância de espécies domesticadas, ação antrópica, Ocupação da Amazônia"
Humanas,H27,Mulheres na Ciência (Séc. XIX): A relação das mulheres com a ciência representativa da incorporação das estratificações sociais (papel de esposas coloniais).,657.0,CH,650-750,,,,,Séc. XIX,,Séc. XIX
Humanas,H27,Ocupação da Amazônia (Ferrovia Madeira-Mamoré): Crítica à contradição entre o desenvolvimento nacional (progresso) e o respeito aos trabalhadores (vítimas).,659.3,CH,650-750,,"desenvolvimento nacional, respeito aos trabalhadores",,,"Ocupação da Amazônia, Ferrovia Madeira-Mamoré",,"desenvolvimento nacional, respeito aos trabalhadores, Ocupação da Amazônia, Ferrovia Madeira-Mamoré"
Humanas,H27,Urbanização/Segregação (Séc. XIX): A consequência geográfica da especialização dos bairros sendo a ampliação do tempo de deslocamento diário da população.,730.2,CH,650-750,,,,"ampliação do tempo de deslocamento diário da população, especialização dos bairros, Urbanização/Segregação",Séc. XIX,,"ampliação do tempo de deslocamento diário da população, especialização dos bairros, Urbanização/Segregação, Séc. XIX"
Humanas,H27,Questão Agrária na África: A concentração de terras no setor agroexportador e o aumento da ocupação de populações pobres em territórios marginais.,756.7,CH,750+,,,,concentração de terras no setor agroexportador,,,concentração de terras no setor agroexportador
Humanas,H28,Degradação do Solo: O que impede a recuperação do solo é a diminuição da fertilidade.,524.1,CH,450-550,"Degradação do Solo, recuperação do solo, diminuição da fertilidade",,,"diminuição da fertilidade, Degradação do Solo, recuperação do solo",,,"Degradação do Solo, recuperação do solo, diminuição da fertilidade, diminuição da fertilidade, Degradação do Solo, recuperação do solo"
Humanas,H28,Degradação do Solo: A dinâmica ambiental de empobrecimento químico e lixiviação gera a elevação da acidez do solo agricultável.,555.2,CH,550-650,"lixiviação, empobrecimento químico, Degradação do Solo, elevação da acidez do solo agricultável",,,"elevação da acidez do solo agricultável, Degradação do Solo, dinâmica ambiental, empobrecimento químico",,,"lixiviação, empobrecimento químico, Degradação do Solo, elevação da acidez do solo agricultável, elevação da acidez do solo agricultável, Degradação do Solo, dinâmica ambiental, empobrecimento químico"
Humanas,H28,Poluição/Transportes: O impacto do setor de transportes (derretimento das calotas polares) e uma medida para reduzi-lo (incentivo aos transportes de massa).,602.9,CH,550-650,calotas polares,,,"incentivo aos transportes de massa, derretimento das calotas polares",,,"calotas polares, incentivo aos transportes de massa, derretimento das calotas polares"
Humanas,H28,Energia Eólica: A instalação do complexo eólico na Bahia como expansão das fontes renováveis no sistema energético brasileiro.,603.1,CH,550-650,"fontes renováveis, Energia Eólica",,Energia Eólica,,,,"fontes renováveis, Energia Eólica, Energia Eólica"
Humanas,H28,Recurso Hídrico/Dessalinização: A concentração de usinas de dessalinização em áreas como Oriente Médio e norte da África explicada pela escassez de água potável.,604.4,CH,550-650,"dessalinização, escassez de água potável, Recurso Hídrico",,Dessalinização,"escassez de água potável, concentração de usinas de dessalinização",,,"dessalinização, escassez de água potável, Recurso Hídrico, Dessalinização, escassez de água potável, concentração de usinas de dessalinização"
Humanas,H28,Sensoriamento Remoto: A geração de imagens de satélite depende da variação do albedo (refletividade) dos corpos físicos.,634.7,CH,550-650,"refletividade, Sensoriamento Remoto",,,,,,"refletividade, Sensoriamento Remoto"
Humanas,H28,"Bioética/Tecnologia: O ""princípio da precaução"" como forma de instituir o diálogo público sobre mudanças tecnológicas e suas consequências.",654.5,CH,650-750,princípio da precaução,,,mudanças tecnológicas,,,"princípio da precaução, mudanças tecnológicas"
Humanas,H28,Lixo Eletrônico/Globalização: A exportação de lixo eletrônico para países pobres reflete um padrão da Divisão Internacional do Trabalho.,667.8,CH,650-750,Divisão Internacional do Trabalho,Globalização,"Globalização, Lixo Eletrônico","Divisão Internacional do Trabalho, exportação de lixo eletrônico",países pobres,,"Divisão Internacional do Trabalho, Globalização, Globalização, Lixo Eletrônico, Divisão Internacional do Trabalho, exportação de lixo eletrônico, países pobres"
